id,content,IF,SHF,CD,Ch,SF,EF,SM,Op
12641,eran11. 1新版本做了变更，,0,0,0,0,0,0,1,0
12642, 自建立的SCTP无法删除和修改及闭塞，,0,1,0,0,0,0,0,0
12643, 原因是考虑SCTP端口号冲突 目前行合入一个命令来实现该操作,0,1,0,0,0,0,0,0
12644,1、观察RRU各单板指示灯是正常显示，,0,0,0,1,0,0,0,0
12645, 检查下挂的其他RRU运行是否正常。,0,0,0,1,0,0,0,0
12646,4、基站链路核查：,0,0,0,1,0,0,0,0
12647, 切出存在问题，,0,1,0,0,0,0,0,0
12648, 故排查重点放在目标小区。,0,0,0,1,0,0,0,0
12649,MOD RRUCHAIN将协议类型配置为IR之后，,0,0,0,0,0,0,1,0
12650,将参数SriPeriodAdaptive设置值由OFF改为NOQCIADAPTIVE,0,0,0,0,0,0,1,0
12651,打开SRI和GAP冲突解决优化开关，,0,0,0,0,0,0,0,1
12652,且参考时钟源未激活：,0,1,0,0,0,0,0,0
12653,3. 尝试手工激活GPS失败；,0,1,0,0,0,0,0,0
12654,1）将参数GLOBALPROCSWITCH. X2BasedUptENodeBPolicy的子开关FreqAddCtrl关闭，,0,0,0,0,0,0,0,1
12655, 避免ANR添加L的异频频点。,0,0,0,0,0,0,0,1
12656,3、查询基站CPRI端口协调、速率结果如下：,0,0,0,1,0,0,0,0
12657, 当修改默认承载后，,0,0,0,0,0,0,1,0
12658, 1号小区建立在了2个芯片上。,0,0,0,0,0,0,0,1
12659,分析路测LOG发现L省S市的某小区在经过某条路测路线时MIFI占不上邻近信号较强小区的频点，,0,1,0,1,0,0,0,0
12660, 导致RSRP很差，,1,0,0,0,0,0,0,0
12661, 切换失败发生掉话。,0,1,0,0,0,0,0,0
12662,分析0号小区下的RRC建立成功次数、E-RAB建立成功次数，,0,0,0,1,0,0,0,0
12663, 这两个指标骤然下降，,1,0,0,0,0,0,0,0
12664,小区最大接入半径设置不合理；,0,0,0,0,1,0,0,0
12665, 降低RRC重建比例需要降低重建请求次数和提高RRC连接请求次数，,0,0,0,0,0,0,1,0
12666, 提高RRC连接次数主要取决于使用4G的用户量大小。,0,0,0,0,0,0,1,0
12667,SIM卡QCI1开户的GBR保证比特速率设置太大，,0,0,0,0,1,0,0,0
12668, 导致MATE20X拨打VoLTE电话失败。,0,1,0,0,0,0,0,0
12669,2、通过更换BBU侧和RRU侧光模块排除了光模块故障。,0,0,0,1,0,0,1,0
12670,可以确定BTS3911B供电组网问题，,0,1,0,0,0,0,0,0
12671, 供电能力不足，,0,0,0,0,1,0,0,0
12672, 最终导致模块下电复位，,0,1,0,0,0,0,0,0
12673, OMCH不能正常激活,0,1,0,0,0,0,0,0
12674,LTE信号恢复后，,0,0,0,0,0,0,1,0
12675,"3）打开DCI子帧重复次数兼容开关 MOD CELLALGOSWITCH LOCALCELLID=XX,",0,0,0,0,0,0,0,1
12676, 可以排除FTP服务器问题。,0,0,0,1,0,0,0,0
12677,4、 查询AAU条码，,0,0,0,1,0,0,0,0
12678, 导致小区建立失败。,0,1,0,0,0,0,0,0
12679,1、分析话统数据，,0,0,0,1,0,0,0,0
12680, 进行日志分析（调试日志或黑匣子日志等），,0,0,0,1,0,0,0,0
12681, 确认问题根因 告警分析 991315站点在3月20日出现主控板异常复位告警和配置文件损坏告警，,0,1,0,1,0,0,0,0
12682, 此次主控板复位和配置文件损坏告警是由于激活基站配置文件这个动作造成的。,0,1,0,0,0,0,0,1
12683, 但是只要连接CPE，,0,0,0,0,0,0,0,1
12684, 干扰值-114升高到-75左右。,1,0,0,0,0,0,0,0
12685,告警名称  =  制式间机柜配置冲突告警,0,0,0,0,1,0,0,0
12686,更换主控板。,0,0,0,0,0,0,1,0
12687,确认GL频点配置无问题。,0,0,0,1,0,0,0,0
12688,Z国T局点现网测试VoLTE呼叫接续时延偏高，,1,0,0,1,0,0,0,0
12689,1  指标为空网管侧分析 检查Med日志发现故障站点从25号上午1100开始不再上报性能结果文件准备好通知，,0,1,0,1,0,0,0,0
12690,由于配置电调天线站点关联设备序列号错误导致AAU3240上报天线维护链路异常告警,0,1,0,0,1,0,0,0
12691,初始误码较高导致近点中点下载速率异常,1,0,0,0,0,0,0,0
12692,差原因值“特定两小区间目标小区回复切换准备失败消息导致切换出准备失败次数” 看SCTP对端IP配置 正确应该配为 产品工程师更新数据：,0,1,0,0,0,0,1,0
12693, 更新后继续观测，,0,0,0,1,0,0,1,0
12694,通过现场原始数据核查，,0,0,0,1,0,0,0,0
12695, 发现部分小区PRB利用率过低，,1,0,0,0,0,0,0,0
12696, 不符合DLCMP特性测试要求，,0,0,0,0,1,0,0,0
12697, 部分小区开启前后对比PRB利用率差异较大，,1,0,0,0,0,0,0,0
12698, 也会导致出现统计结果不理想。,0,1,0,0,0,0,0,0
12699,基站无法盲起起站一般来说都两大类问题，,0,1,0,0,0,0,0,0
12700,   1 首先对传输设备及业务进行核查，,0,0,0,1,0,0,0,0
12701, 开站时99%无法起站问题都与传输有关。,0,1,0,0,0,0,0,0
12702,关闭直放站，,0,0,0,0,0,0,0,1
12703, 使用RRU解决拉远室内覆盖问题。,0,0,0,0,0,0,0,1
12704, 出现踏空后用户重新搜网过程中会有大约10多S的时间无法做被叫，,0,1,0,0,0,0,0,0
12705,一线使用了SBT，,0,0,0,0,0,0,0,1
12706, 安装在天线2100Mhz的端口，,0,0,0,0,0,0,0,1
12707, 并将SBT连接到天线RET端口。,0,0,0,0,0,0,0,1
12708,流控导致的RRC Connection Request消息丢弃问题分析,0,1,0,0,0,0,0,0
12709,一、 站点BRDLOG分析 ,0,0,0,1,0,0,0,0
12710,1、告警配置没有问题 通过分析站点配置文件和告警，,0,0,0,1,0,0,0,0
12711,从调测日志分析，,0,0,0,1,0,0,0,0
12712, 承载建立失败是因为下行准入失败，,0,1,0,0,0,0,0,0
12713, 而终端需要申请1. 6G的GBR下行带宽，,0,0,0,0,0,0,0,1
12714, 导致准入失败。,0,1,0,0,0,0,0,0
12715,基于X2信息更新网元配置参数开关打开导致LTE网络自动添加冗余外部小区的问题处理,0,1,0,0,0,0,0,1
12716,最后发现三星UE的USB连接线出现问题导致异常释放，,0,1,0,0,0,0,0,0
12717, 这相当于用户直接拔卡。,0,0,0,0,0,0,0,1
12718, 进入MML进行查询端口收发光，,0,0,0,1,0,0,0,0
12719,修改参数至PA=0，,0,0,0,0,0,0,1,0
12720, 排出RRU问题。,0,0,0,1,0,0,0,0
12721, 在无丢包的情况下也存在速率逐渐降低的情况，,1,0,0,0,0,0,0,0
12722,  确认TCP丢包不是导致速率低的主要原因。,1,1,0,1,0,0,0,0
12723,2、向联通小区切换问题 分析TOP小区，,0,0,0,1,0,0,0,0
12724, 16号开启紧急切换开关后，,0,0,0,0,0,0,0,1
12725, 向邻区中的联通小区切换次数增多，,1,0,0,0,0,0,0,0
12726, 是因为源小区添加了500的异频频点，,0,0,0,0,0,0,0,1
12727, 通过ANR将联通邻区加了进来；,0,0,0,0,0,0,0,1
12728,%% RETCODE = 0  执行成功 查询远端维护通道自动建立结果信息 ,0,0,0,1,0,0,0,0
12729,跨RNC迁移后无法识别为CSFB呼叫导致不能快速返回4G的故障分析,0,1,0,0,0,0,0,1
12730,分析后台切换成功率，,0,0,0,1,0,0,0,0
12731, CCCC香格里拉大酒店1HLWE131切换成功率非常低，,1,0,0,0,0,0,0,0
12732,2、分析后台KPI关联性，,0,0,0,1,0,0,0,0
12733, 再根据UE切换自动建立X2接口用户面链路。,0,0,0,0,0,0,0,1
12734, 一线准备将UO的Lampsite站点改造成为UL双模，,0,0,0,0,0,0,1,0
12735, 插入LTE单板（UMPT和WBBP）激活小区后UMTS业务中断。,0,1,0,0,0,0,0,1
12736, 发现大量站点以及小区上报小区服务能力下降告警。,1,0,0,0,0,0,0,0
12737,继续使用GTPU跟踪，,0,0,0,1,0,0,0,0
12738, 确认问题方向，,0,0,0,1,0,0,0,0
12739, 通过GTPU跟踪发现，,0,0,0,1,0,0,0,0
12740, 没有得到响应。,0,1,0,0,0,0,0,0
12741,步骤1 检查基站的OMCH配置。,0,0,0,1,0,0,0,0
12742,1.  首先核查对应时间段基站原始sig文件，,0,0,0,1,0,0,0,0
12743, 发现原始sig文件中无冗余数据 ,0,0,0,1,0,0,0,0
12744,话统关联分析 1. 1. 1,0,0,0,1,0,0,0,0
12745,首先将PCI冲突告警从网管上导出来，,0,0,1,0,0,0,0,0
12746,3、导出ESDP里面的纯商用永久部分，,0,0,1,0,0,0,0,0
12747,通过话统分析，,0,0,0,1,0,0,0,0
12748, 该小区持续存在高干扰，,0,1,0,0,0,0,0,0
12749,   2） 由于MBSFN同步标识配置不一致，,0,0,0,0,1,0,0,0
12750, 修改为1后，,0,0,0,0,0,0,1,0
12751,(10)'添加过滤规则'chr,0,0,0,0,0,0,0,1
12752,(5)基站故障或参数设置有误 ,0,0,0,0,1,0,0,0
12753,1、查询该路段，,0,0,0,1,0,0,0,0
12754, 保存XML文件，,0,0,0,0,0,0,0,1
12755, 用LST CABINET命令检查机柜类型，,0,0,0,1,0,0,0,1
12756, 成功将机柜类型修改为虚拟机柜。,0,0,0,0,0,0,1,0
12757, 执行MML命令STR CROSFEEDTST，,0,0,0,0,0,0,0,1
12758, 启动鸳鸯线检测，,0,0,0,0,0,0,0,1
12759,1. 1 指标定义分析 根据移动集团的指标定义，,0,0,0,1,0,0,0,0
12760,某局点客户反馈几个工程转维站点ERAB建立成功率低，,1,0,0,0,0,0,0,0
12761, 由于驻留策略不同，,0,1,0,0,0,0,0,0
12762, 在用户密集的商业区同站异频小区的用户量存在差异，,0,0,0,0,1,0,0,0
12763, 导致一个小区拥挤而同覆盖异频的另一小区空闲的情况，,0,1,0,0,0,0,0,0
12764, 从而导致总体吞吐率低,1,0,0,0,0,0,0,0
12765,1. 2 操作日志分析 ,0,0,0,1,0,0,0,0
12766,1、分析操作日志，,0,0,0,1,0,0,0,0
12767,715、1800 三个时刻15分钟的传输层故障导致E-RAB建立失败次数异常增加。,1,1,0,0,0,0,0,0
12768, 使用Speedtest软件测试网络下载速率，,0,0,0,1,0,0,0,1
12769, 其余均无法达到5Mbps以上。,1,0,0,0,0,0,0,0
12770,MME收到Handover Reqired到收MME下发Handover cancel这段信令需要核心网跟踪分析失败原因信令。,0,0,0,1,0,0,0,0
12771,客户反馈激活license后现有控制项的配置值大于许license文件中的值。,0,0,0,0,1,0,0,1
12772,RRCCONNREL 信令中观察到只下发C网LTE频点 4 P网用户能够正常进入测试用例流程，,0,1,0,0,0,0,0,0
12773, 在尝试附着C网LTE时被LTE核心网拒绝，,0,1,0,0,0,0,0,0
12774,4. 进一步网络检查数据配置，,0,0,0,1,0,0,0,0
12775,通过微波设备网管数据交互查询，,0,0,0,1,0,0,0,0
12776,现场更换了BBP后问题解决。,0,0,0,0,0,0,1,0
12777,目标小区弱覆盖 （3）,0,1,0,0,0,0,0,0
12778,转移释放态负载均衡开启导致测试RRC连接释放后重选至异频,0,1,0,0,0,0,1,0
12779, 在SEQ“投诉用户详单查询”中查找通话记录反查源小区如下：,0,0,0,1,0,0,0,0
12780,图1  ALM-26270 制式间通信异常告警说明,0,1,0,0,0,0,0,0
12781,   由于对端并未配置数据，,0,0,0,0,1,0,0,0
12782, 所以对端主控板的软件运行异常可以排除，,0,0,0,1,0,0,0,0
12783, 先分析L侧的主控板是否有相关的单板硬件告警，,0,0,0,1,0,0,0,0
12784, 只有用户面承载链路故障告警，,0,1,0,0,0,0,0,0
12785, 排查L侧主控板硬件故障。,0,0,0,1,0,0,0,0
12786,UE NoReply导致L. E-RAB. FailEst. MME失败,0,1,0,0,0,0,0,0
12787,3. 3 通过全网Licesen比对，,0,0,0,1,0,0,0,0
12788,下一步让一线采集了一下IFTS的跟踪，,0,0,1,0,0,0,0,0
12789, 分段隔离ping时延引入的位置，,0,0,0,0,0,0,0,1
12790, 基本排除基站上游的问题；,0,0,0,1,0,0,0,0
12791,微波传输端口属性配置错误导致U2000 PNP开站失败案例,0,1,0,0,1,0,0,0
12792,1、从S1信令跟踪里看到UE需要接入三到四次才能接入网，,0,0,0,1,0,0,0,0
12793, 接入失败的原因都是传输资源不可用，,0,1,0,0,1,0,0,0
12794, 怀疑S1链路配置有问题。,0,0,0,0,1,0,0,0
12795, 记录了一次接入失败，,0,1,0,0,0,0,0,0
12796, 查找对应时间点的DBG日志，,0,0,0,1,0,0,0,0
12797,X2白名单指定本端eNodeB与对端eNodeB建立的X2链路不能自动删除。,0,1,0,0,0,0,0,0
12798, KPI监控发现，,0,0,0,1,0,0,0,0
12799,2)、由于终端异频测量对象配置过多，,0,0,0,0,1,0,0,0
12800, 终端测量FDD 1800的A5时延大，,1,0,0,1,0,0,0,0
12801, 超时后基站放弃本次锚点切换。,0,1,0,0,0,0,0,0
12802, 需要分析丢包原因,0,0,0,1,0,0,0,0
12803, 用户反映做主叫时有很大的几率打不出电话，,0,1,0,0,0,0,0,0
12804, 对方提示“该用户无法接通”。,0,1,0,0,0,0,0,0
12805,T311定时器控制终端在重建前小区选择的时间，,0,0,0,0,0,0,0,1
12806, 改短该定时器，,0,0,0,0,0,0,1,0
12807, 能够增加终端小区选择失败的概率，,0,0,0,0,0,0,1,0
12808,由于是硬件故障导致所以只能更换RRU,0,1,0,0,0,0,1,0
12809,传输侧光路故障引起IPRAN B设备间互联丢包率高导致LTE基站路测速率波动剧烈的问题处理,1,1,0,0,0,0,0,0
12810, 理论上我们可以灵活运用驻波测试实现检查馈线是否连接。,0,0,0,1,0,0,0,1
12811,下行广播信号分析 问题产生是在现场导入了exAntennawangge14. xml文件之后立刻发生的，,0,0,0,1,0,0,0,1
12812, 相当于此天线的能量配置极低，,0,0,0,0,1,0,0,0
12813, 最终导致终端接收到的下行信号强度极低，,1,0,0,0,0,0,0,0
12814, 终端收不到广播消息导致不发送MSG,0,1,0,0,0,0,0,0
12815, 进而导致小区睡眠。,0,1,0,0,0,0,0,0
12816, 经过对馈线的排查，,0,0,0,1,0,0,0,0
12817,1. 查询5G基站的状态，,0,0,0,1,0,0,0,0
12818, 排除基站问题 ,0,0,0,1,0,0,0,0
12819, 排除终端问题 ,0,0,0,1,0,0,0,0
12820,3. 多次改变CPE的摆放位置，,0,0,0,0,0,0,1,0
12821, 初步将问题定位到无线空口环境：,0,0,0,1,0,0,0,0
12822,人体损耗较大 . 人员密集情况下下载速率 . 环境空旷是下载速率,1,0,0,0,0,0,0,0
12823,参考源时钟质量太差，,1,0,0,0,0,0,0,0
12824, 基站无法锁定。,0,1,0,0,0,0,0,0
12825, 且没有和BSC建链的情况下，,0,1,0,0,0,0,0,0
12826, GSM侧基站BTS会30分钟复位一次。,0,0,0,0,0,0,0,1
12827,X2-C达到产品规格导致X2自建立失败的问题分析,1,1,0,0,0,0,0,0
12828, 在内部FTP服务器进行灌包测试：,0,0,0,1,0,0,0,0
12829,在服务器侧按照100Mbps的发送速率向基站侧进行UDP灌包；,0,0,0,0,0,0,0,1
12830,测试终端排查 鉴于终端在其他小区切换正常，,0,0,0,1,0,0,0,0
12831, 排除终端异常导致切换失败。,0,1,0,1,0,0,0,0
12832,现场更换4G链路到另一个ISP上，,0,0,0,0,0,0,1,0
12833, 提取TOP10 ERAB建立失败站点分析，,0,0,1,1,0,0,0,0
12834, 查询LST CELLOP命令，,0,0,0,1,0,0,0,0
12835," 修改2,",0,0,0,0,0,0,1,0
12836,TOP站点操作日志分析，,0,0,0,1,0,0,0,0
12837,因UE不支持UM模式，,0,0,0,0,1,0,0,0
12838,二、问题小区数据分析 “石狮路西四期LF-1”站点指标：,0,0,0,1,0,0,0,0
12839,1、从CellDT数据分析来看，,0,0,0,1,0,0,0,0
12840, 可以看到该站在用户较多的时候，,1,0,0,0,0,0,0,0
12841, 调度次数比较较多，,1,0,0,0,0,0,0,0
12842,1. 通过LST CELL命令查询小区配置参数，,0,0,0,1,0,0,0,0
12843, 核对小区配置参数是否与工参一致，,0,0,0,1,0,0,0,0
12844,3.  其他参数核查 核查其它参数，,0,0,0,1,0,0,0,0
12845, 发现一个小区打开了高速小区功能，,0,0,0,0,0,0,0,1
12846,LTE eNodeB license模块写FLASH失败导致无法加载license文件,0,1,0,0,0,0,0,0
12847,由于RRC阶段信令优先级高于ERAB阶段，,1,0,0,0,0,0,0,0
12848, ERAB建立成功率比RRC建立成功率恶化更为严重。,1,0,0,0,0,0,0,0
12849,将协议类型修改为TDLIR ，,0,0,0,0,0,0,1,0
12850,通过M2000后台进行模拟加载50%负载后，,0,0,0,0,0,0,0,1
12851, RSSI底噪抬升了10db，,1,0,0,0,0,0,0,0
12852, 可以断定该小区上载速率差的原因是由互调引起。,1,1,0,0,0,0,0,0
12853,1）UE脱网过程,0,1,0,0,0,0,0,0
12854,XX省华为区域LTE站点下异常终端导致VoLTE上行QCI1丢包率高分析处理,1,1,0,0,0,0,0,0
12855,图8 相同用户ERAB建立过程中发起重新接入 UE发起重新接入，,0,0,0,0,0,0,0,1
12856, 因为PCI冲突的两个小区的导频信号相同，,0,1,0,0,0,0,0,0
12857, 产生相互干扰，,0,1,0,0,0,0,0,0
12858, 导致部分终端失步或不能正确解析基站。,0,1,0,0,0,0,0,0
12859, 主叫于153408. 903主动挂机，,0,1,0,0,0,0,0,0
12860,办公室无线网验证，,0,0,0,1,0,0,0,0
12861, 通过办公室的WIFI网络进行下载测试，,0,0,0,1,0,0,0,0
12862, 16分钟左右出现服务器掉零现象：,0,1,0,0,0,0,0,0
12863,由于L2路由器配置错误，,0,0,0,0,1,0,0,0
12864, 导致UGW收不到eNB发的组播地址包 eMBMS LTE LAB测试过程中发现，,0,1,0,0,0,0,0,0
12865, 通过监控MA调度，,0,0,0,1,0,0,0,0
12866,武汉某小区的切换成功率一直很差，,1,0,0,0,0,0,0,0
12867,由于MME流程冲突未通知ENB释放承载导致SRVCC切换成功率低问题,1,1,0,0,0,0,0,0
12868,小区激活时提示分配小区CPRI资源失败，,0,0,0,0,1,0,0,1
12869,1、小区带宽超限。,1,0,0,0,0,0,0,0
12870,通过查询小区状态，,0,0,0,1,0,0,0,0
12871,2、邻区参数配置错误导致目标基站根据切换请求，,0,0,0,0,1,0,0,0
12872, 找不到目标小区；,0,1,0,0,0,0,0,0
12873,3、存在大量的CCE分配失败并且CCE分配失败的趋势和ERAB建立失败的趋势完全吻合。,0,1,0,0,1,0,0,0
12874,1、通过话统分析，,0,0,0,1,0,0,0,0
12875, RRC建立失败的原因是由于PUCCH资源分配失败导致RRC建立拒绝。,0,1,0,0,1,0,0,0
12876,查询站点驻波值是否正常；,0,0,0,1,0,0,0,0
12877,   日志分析：,0,0,0,1,0,0,0,0
12878, 告警pRRU上小区建立失败的原因为,0,1,0,0,0,0,0,0
12879, 对应CPRI端口带宽不足。,1,0,0,0,0,0,0,0
12880,7. 上层传输侧再次核查，,0,0,0,1,0,0,0,0
12881, 发现XX到LS的传输汇聚口占用率很高，,1,0,0,0,0,0,0,0
12882, 由于YBJ部分光缆中断，,0,1,0,0,0,0,0,0
12883, 导致了传输汇聚口出现拥塞，,0,1,0,0,0,0,0,0
12884, 最终导致那曲VOLTE用户业务出现异常，,0,1,0,0,0,0,0,0
12885,TOP站点进行S1/X2/Uu口信令跟踪及分析 分析X2口信令，,0,0,0,1,0,0,0,0
12886,   分析同时段S1口信令，,0,0,0,1,0,0,0,0
12887, MME向切换源小区发出的切换请求回复切换准备失败，,0,1,0,0,0,0,0,0
12888, 则认为链路中断；,0,1,0,0,0,0,0,0
12889,通过提取XX市区域内eSRVCC切换失败原因数据分析，,0,1,0,1,0,0,0,0
12890, 发现切换失败原因全部为GERAN系统回复切换准备失败导致；,0,1,0,0,0,0,0,0
12891,站点2小区存在覆盖过远问题。,0,1,0,0,0,0,0,0
12892,减少使用UDP灌>1Gbps包的测试。,0,0,0,0,0,0,1,0
12893, UE进行MR测量后，,0,0,0,1,0,0,0,0
12894, 进行速率测量。,0,0,0,1,0,0,0,0
12895,   取该小区小时级指标与小区CPU负荷做对比：,0,0,0,1,0,0,0,0
12896, 客户希望通过调整异频切换门限，,0,0,0,0,0,0,1,0
12897,DSP RRUCHAINPHYTOPO  查的是主控板上缓存的之前扫描的信息；,0,0,0,1,0,0,0,0
12898, 光纤电缆排序无章，,0,1,0,0,0,0,0,0
12899, 计划先通过图形法梳理出现场布局图，,0,0,0,1,0,0,0,0
12900, 元件定点等多种方法慢慢梳理定位出整个GPS链路走向，,0,0,0,1,0,0,0,0
12901,尝试把周围所有的LTE小区全部闭掉，,0,0,0,0,0,0,0,1
12902, 小区正常建立，,0,0,0,0,0,0,0,1
12903, 当2min测量不到4G的信号之后，,0,1,0,0,0,0,0,0
12904, 以后会间隔15min再去测量4G信号。,0,0,0,1,0,0,0,0
12905,二）标口信令分析 跟踪两小时的标口信令分析，,0,0,0,1,0,0,0,0
12906, 切换失败触发的重建源小区主要为PCI=,0,1,0,0,0,0,0,0
12907, 占比高达96. 2%。,1,0,0,0,0,0,0,0
12908, 使得LTE侧ExtendServiceRequest消息到RRCConnectionRlease消息时延高达1. 37秒左右，,1,0,0,0,0,0,0,0
12909, 时延比盲重定向增加了1. 2秒左右，,1,0,0,0,0,0,0,0
12910,传输层问题导致E-RAB建立失败,0,1,0,0,0,0,0,0
12911, 此参数修改不会引起FDD小区重配，,0,0,0,0,0,0,1,0
12912, 由于再次激活小区时L1会校验L3下发的参数配置，,0,0,0,0,0,0,0,1
12913, 进而引起小区建立失败；,0,1,0,0,0,0,0,0
12914,扰码评估 a),0,0,0,1,0,0,0,0
12915,4、对比图纸，,0,0,0,1,0,0,0,0
12916, 检查已配置数据与现场安装是否一致。,0,0,0,1,0,0,0,0
12917, 在进行MOCN小区与非MOCN小区的异频切换时，,0,0,0,0,0,0,0,1
12918, 但是基站侧不下发切换命令，,0,1,0,0,0,0,0,0
12919, UE直接重定向到了UMTS网络。,0,1,0,0,0,0,0,0
12920,某局点移动LTE站点物理小区超规格导致基带资源分配失败,1,0,0,0,1,0,0,0
12921,修改终端设置为EPS-Only。,0,0,0,0,0,0,1,0
12922, 平层内天线输出较弱，,1,0,0,0,0,0,0,0
12923, 天线信号输出较弱导致室内弱覆盖。,1,1,0,0,0,0,0,0
12924,1. 近服务器端的Mode口的buffer参数设置过小；,0,0,0,0,1,0,0,0
12925,由于RTT时延导致下载Google Play游戏时速率低,1,0,0,0,0,0,0,0
12926,因此怀疑网元侧异常，,0,0,0,1,0,0,0,0
12927, 未上报事件。,0,1,0,0,0,0,0,0
12928,1、基线参数核查：,0,0,0,1,0,0,0,0
